INDEX,PID,SMILES,Polymer_x,Mn,Mw,PDI,PDI (zw),Temperature,Shear_Rate,Frequency,Intrinsic Viscosity (dL/g),Melt_Viscosity,Source,Link,index,Num_Samples,Polymer_y,__fingerprint_success__,afp_C3_C3_C3,afp_C3_C3_C4,afp_C3_C3_H1,afp_C3_C3_O1,afp_C3_C3_O2,afp_C3_C3_S2,afp_C3_C3_S4,afp_C3_C4_C4,afp_C3_C4_H1,afp_C3_C4_O2,afp_C3_O2_C3,afp_C3_O2_C4,afp_C3_O2_H1,afp_C3_S2_C3,afp_C3_S4_C3,afp_C3_S4_O1,afp_C4_C3_H1,afp_C4_C3_O1,afp_C4_C3_O2,afp_C4_C4_C4,afp_C4_C4_F1,afp_C4_C4_H1,afp_C4_C4_O2,afp_C4_C4_Si4,afp_C4_O2_C4,afp_C4_Si4_C4,afp_C4_Si4_O2,afp_F1_C4_F1,afp_H1_C4_H1,afp_H1_C4_O2,afp_H1_C4_Si4,afp_O1_C3_O2,afp_O1_S4_O1,afp_O2_Si4_O2,afp_Si4_C4_Si4,afp_Si4_O2_Si4,bfp_101,bfp_112,bfp_113,bfp_114,bfp_145,bfp_197,bfp_198,bfp_199,bfp_208,bfp_209,bfp_218,bfp_22,bfp_222,bfp_23,bfp_248,bfp_249,bfp_267,bfp_282,bfp_289,bfp_294,bfp_295,bfp_299,bfp_3,bfp_304,bfp_305,bfp_311,bfp_314,bfp_315,bfp_316,bfp_328,bfp_334,bfp_340,bfp_342,bfp_343,bfp_348,bfp_349,bfp_350,bfp_354,bfp_355,bfp_359,bfp_360,bfp_361,bfp_375,bfp_423,bfp_424,bfp_426,bfp_428,bfp_430,bfp_448,bfp_451,bfp_458,bfp_461,bfp_464,bfp_481,bfp_483,bfp_510,bfp_58,bfp_81,bfp_85,bfp_99,efp_3v_main,efp_3v_side,efp_4v_main,efp_4v_side,efp_fam_acrylate,efp_fam_ketone,efp_fam_single,efp_main_chain_rel,efp_main_chain_ring,efp_norm_mol_wt,efp_numatoms_none_H,efp_ring,efp_ring_dist_shortest,efp_side_chain_abs,mfp_Chi0n,mfp_Chi0v,mfp_Chi1n,mfp_Chi1v,mfp_Chi2n,mfp_Chi2v,mfp_MQNs13,mfp_MQNs14,mfp_MQNs15,mfp_MQNs16,mfp_MQNs17,mfp_MQNs18,mfp_MQNs19,mfp_MQNs20,mfp_MQNs21,mfp_MQNs22,mfp_MQNs23,mfp_MQNs24,mfp_MQNs25,mfp_MQNs26,mfp_MQNs27,mfp_MQNs28,mfp_MQNs29,mfp_MQNs30,mfp_MQNs31,mfp_MQNs32,mfp_MQNs33,mfp_MQNs34,mfp_MQNs35,mfp_MQNs36,mfp_MQNs37,mfp_MQNs38,mfp_MQNs39,mfp_MQNs40,mfp_MQNs41,mfp_MQNs42,mfp_NumAliphaticRings,mfp_NumAromaticRings,mfp_tpsa
268,P040048,[*]CC([*])(C)C(=O)OC,poly(methyl methacrylate),,90000,,,220,1365.007807,,,3975.199914,,,6,18,poly(methyl methacrylate),1,0,0,0,0,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0.466666667,0.2,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333
269,P040048,[*]CC([*])(C)C(=O)OC,poly(methyl methacrylate),,90000,,,220,4577.840538,,,1603.718744,,,6,18,poly(methyl methacrylate),1,0,0,0,0,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0.466666667,0.2,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333
270,P040048,[*]CC([*])(C)C(=O)OC,poly(methyl methacrylate),,90000,,,220,364.3858984,,,10223.87155,,,6,18,poly(methyl methacrylate),1,0,0,0,0,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0.466666667,0.2,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333
271,P040048,[*]CC([*])(C)C(=O)OC,poly(methyl methacrylate),,90000,,,220,2308.677994,,,2688.358481,,,6,18,poly(methyl methacrylate),1,0,0,0,0,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0.466666667,0.2,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333
272,P040048,[*]CC([*])(C)C(=O)OC,poly(methyl methacrylate),,60000,,,220,39.59110266,,,18315.57312,,,6,18,poly(methyl methacrylate),1,0,0,0,0,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0.466666667,0.2,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333
273,P040048,[*]CC([*])(C)C(=O)OC,poly(methyl methacrylate),,60000,,,220,79.59777002,,,13734.74222,,,6,18,poly(methyl methacrylate),1,0,0,0,0,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0.466666667,0.2,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333
274,P040048,[*]CC([*])(C)C(=O)OC,poly(methyl methacrylate),,60000,,,220,319.5247506,,,6328.227028,,,6,18,poly(methyl methacrylate),1,0,0,0,0,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0.466666667,0.2,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333
275,P040048,[*]CC([*])(C)C(=O)OC,poly(methyl methacrylate),,60000,,,220,599.4842503,,,4311.370885,,,6,18,poly(methyl methacrylate),1,0,0,0,0,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0.466666667,0.2,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333
276,P040048,[*]CC([*])(C)C(=O)OC,poly(methyl methacrylate),,60000,,,220,1196.955702,,,2728.333376,,,6,18,poly(methyl methacrylate),1,0,0,0,0,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0.466666667,0.2,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333
277,P040048,[*]CC([*])(C)C(=O)OC,poly(methyl methacrylate),,60000,,,220,4042.09584,,,1176.285709,,,6,18,poly(methyl methacrylate),1,0,0,0,0,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0.466666667,0.2,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333
278,P040048,[*]CC([*])(C)C(=O)OC,poly(methyl methacrylate),,60000,,,220,1996.64245,,,1914.481976,,,6,18,poly(methyl methacrylate),1,0,0,0,0,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0.466666667,0.2,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333
279,P040048,[*]CC([*])(C)C(=O)OC,poly(methyl methacrylate),,60000,,,220,161.1414277,,,9566.855862,,,6,18,poly(methyl methacrylate),1,0,0,0,0,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0.466666667,0.2,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333
280,P050003,[*]CC([*])(F)F,poly(vinylidene fluoride),60526.31579,115000,1.9,,200,0,,,39000,"Xu, Jiannong; Johnson, Matthew; Wilkes, Garth L. , Polymer , 45 , 15 , 5327-5340 (2004)",Polymer Database: PoLyInfo (nims.go.jp),7,7,poly(vinylidene fluoride),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.666666667,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,1,0,0,0,0,0,0.666666667,0.666666667,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0.333333333,0,0.889361111,0.666666667,0,0,0,0.625988158,0.292654824,0.312994079,0.146327412,0.116565507,0.116565507,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,P050003,[*]CC([*])(F)F,poly(vinylidene fluoride),73684.21053,140000,1.9,,200,0,,,390000,,,7,7,poly(vinylidene fluoride),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.666666667,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,1,0,0,0,0,0,0.666666667,0.666666667,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0.333333333,0,0.889361111,0.666666667,0,0,0,0.625988158,0.292654824,0.312994079,0.146327412,0.116565507,0.116565507,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,P050003,[*]CC([*])(F)F,poly(vinylidene fluoride),94736.84211,180000,1.9,,200,0,,,4000000,,,7,7,poly(vinylidene fluoride),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.666666667,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,1,0,0,0,0,0,0.666666667,0.666666667,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0.333333333,0,0.889361111,0.666666667,0,0,0,0.625988158,0.292654824,0.312994079,0.146327412,0.116565507,0.116565507,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,P050003,[*]CC([*])(F)F,poly(vinylidene fluoride),60526.31579,115000,1.9,,260,0,,,13000,,,7,7,poly(vinylidene fluoride),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.666666667,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,1,0,0,0,0,0,0.666666667,0.666666667,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0.333333333,0,0.889361111,0.666666667,0,0,0,0.625988158,0.292654824,0.312994079,0.146327412,0.116565507,0.116565507,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,P050003,[*]CC([*])(F)F,poly(vinylidene fluoride),73684.21053,140000,1.9,,260,0,,,100000,,,7,7,poly(vinylidene fluoride),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.666666667,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,1,0,0,0,0,0,0.666666667,0.666666667,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0.333333333,0,0.889361111,0.666666667,0,0,0,0.625988158,0.292654824,0.312994079,0.146327412,0.116565507,0.116565507,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,P050003,[*]CC([*])(F)F,poly(vinylidene fluoride),94736.84211,180000,1.9,,260,0,,,790000,,,7,7,poly(vinylidene fluoride),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.666666667,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,1,0,0,0,0,0,0.666666667,0.666666667,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0.333333333,0,0.889361111,0.666666667,0,0,0,0.625988158,0.292654824,0.312994079,0.146327412,0.116565507,0.116565507,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,P050003,[*]CC([*])(F)F,poly(vinylidene fluoride),100000,156000,1.56,,210,0,,,100000,,,7,7,poly(vinylidene fluoride),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.666666667,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,1,0,0,0,0,0,0.666666667,0.666666667,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0.333333333,0,0.889361111,0.666666667,0,0,0,0.625988158,0.292654824,0.312994079,0.146327412,0.116565507,0.116565507,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,,[*]C[Si]([*])(CCCC)CCCC,Poly(ethyl-n-butylsilylene),,20000,,,119.5918367,0,,,551.9954321,"Poly(ethyl-n-butylsilylene): Structural, Thermal, and Flow Properties of a Liquid Crystalline Polysilane t","Poly(ethyl- <Emphasis Type=""Italic"">n </Emphasis>-butylsilylene): Structural, thermal, and flow properties of a liquid crystalline polysilane (springer.com)",9,8,Poly(ethyl-n-butylsilylene),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0.866666667,0,0.066666667,0,0.2,0,0,0.433333333,0,0.266666667,0,0,0,0.033333333,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.266666667,0,0.7,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0.033333333,0.666666667,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.066666667,0,0.434291667,0.333333333,0,0,0.444444444,0.833333333,0.2,0.416666667,0.15,0.054166667,0.154166667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,,[*]C[Si]([*])(CCCC)CCCC,Poly(ethyl-n-butylsilylene),,20000,,,139.1836735,0,,,249.9478828,,,9,8,Poly(ethyl-n-butylsilylene),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0.866666667,0,0.066666667,0,0.2,0,0,0.433333333,0,0.266666667,0,0,0,0.033333333,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.266666667,0,0.7,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0.033333333,0.666666667,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.066666667,0,0.434291667,0.333333333,0,0,0.444444444,0.833333333,0.2,0.416666667,0.15,0.054166667,0.154166667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,,[*]C[Si]([*])(CCCC)CCCC,Poly(ethyl-n-butylsilylene),,20000,,,159.5918367,0,,,118.9238108,,,9,8,Poly(ethyl-n-butylsilylene),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0.866666667,0,0.066666667,0,0.2,0,0,0.433333333,0,0.266666667,0,0,0,0.033333333,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.266666667,0,0.7,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0.033333333,0.666666667,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.066666667,0,0.434291667,0.333333333,0,0,0.444444444,0.833333333,0.2,0.416666667,0.15,0.054166667,0.154166667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,,[*]C[Si]([*])(CCCC)CCCC,Poly(ethyl-n-butylsilylene),,20000,,,178.7755102,0,,,51.24805877,,,9,8,Poly(ethyl-n-butylsilylene),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0.866666667,0,0.066666667,0,0.2,0,0,0.433333333,0,0.266666667,0,0,0,0.033333333,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.266666667,0,0.7,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0.033333333,0.666666667,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.066666667,0,0.434291667,0.333333333,0,0,0.444444444,0.833333333,0.2,0.416666667,0.15,0.054166667,0.154166667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,,[*]C[Si]([*])(CCCC)CCCC,Poly(ethyl-n-butylsilylene),,1400000,,,180.4081633,0,,,30469.89571,,,9,8,Poly(ethyl-n-butylsilylene),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0.866666667,0,0.066666667,0,0.2,0,0,0.433333333,0,0.266666667,0,0,0,0.033333333,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.266666667,0,0.7,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0.033333333,0.666666667,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.066666667,0,0.434291667,0.333333333,0,0,0.444444444,0.833333333,0.2,0.416666667,0.15,0.054166667,0.154166667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
