INDEX,Y,Y_prediction,Y_uncertainties,Mw,Temperature,Shear_Rate,mfp_Chi0n,mfp_Chi0v,mfp_Chi1n,mfp_Chi1v,mfp_Chi2n,mfp_Chi2v,mfp_MQNs13,mfp_MQNs14,mfp_MQNs15,mfp_MQNs16,mfp_MQNs17,mfp_MQNs18,mfp_MQNs19,mfp_MQNs20,mfp_MQNs21,mfp_MQNs22,mfp_MQNs23,mfp_MQNs24,mfp_MQNs25,mfp_MQNs26,mfp_MQNs27,mfp_MQNs28,mfp_MQNs29,mfp_MQNs30,mfp_MQNs31,mfp_MQNs32,mfp_MQNs33,mfp_MQNs34,mfp_MQNs35,mfp_MQNs36,mfp_MQNs37,mfp_MQNs38,mfp_MQNs39,mfp_MQNs40,mfp_MQNs41,mfp_MQNs42,mfp_NumAliphaticRings,mfp_NumAromaticRings,mfp_tpsa,afp_C2_C4_C4,afp_C2_C4_H1,afp_C3_C3_C3,afp_C3_C3_C4,afp_C3_C3_H1,afp_C3_C3_O1,afp_C3_C3_O2,afp_C3_C3_S2,afp_C3_C3_S4,afp_C3_C4_C3,afp_C3_C4_C4,afp_C3_C4_H1,afp_C3_C4_O2,afp_C3_N3_C4,afp_C3_N3_H1,afp_C3_O2_C3,afp_C3_O2_C4,afp_C3_O2_H1,afp_C3_S2_C3,afp_C3_S4_C3,afp_C3_S4_O1,afp_C4_C2_N1,afp_C4_C3_H1,afp_C4_C3_N3,afp_C4_C3_O1,afp_C4_C3_O2,afp_C4_C4_C4,afp_C4_C4_F1,afp_C4_C4_H1,afp_C4_C4_N3,afp_C4_C4_O2,afp_C4_C4_Si4,afp_C4_N3_H1,afp_C4_O2_C4,afp_C4_Si4_C4,afp_C4_Si4_O2,afp_F1_C4_F1,afp_H1_C4_H1,afp_H1_C4_N3,afp_H1_C4_O2,afp_H1_C4_Si4,afp_N3_C3_O1,afp_O1_C3_O2,afp_O1_S4_O1,afp_O2_C3_O2,afp_O2_Si4_O2,afp_Si4_C4_Si4,afp_Si4_O2_Si4,efp_3v_main,efp_3v_side,efp_4v_main,efp_4v_side,efp_fam_acrylate,efp_fam_carbonateester,efp_fam_ketone,efp_fam_polyamides,efp_fam_single,efp_main_chain_rel,efp_main_chain_ring,efp_norm_mol_wt,efp_numatoms_none_H,efp_ring,efp_ring_dist_shortest,efp_side_chain_abs,bfp_101,bfp_112,bfp_113,bfp_114,bfp_145,bfp_197,bfp_198,bfp_199,bfp_208,bfp_209,bfp_215,bfp_218,bfp_22,bfp_222,bfp_223,bfp_225,bfp_23,bfp_248,bfp_249,bfp_267,bfp_282,bfp_289,bfp_294,bfp_295,bfp_299,bfp_3,bfp_304,bfp_305,bfp_311,bfp_312,bfp_313,bfp_314,bfp_315,bfp_316,bfp_328,bfp_334,bfp_340,bfp_342,bfp_343,bfp_344,bfp_348,bfp_349,bfp_350,bfp_354,bfp_355,bfp_359,bfp_360,bfp_361,bfp_375,bfp_379,bfp_386,bfp_398,bfp_423,bfp_424,bfp_426,bfp_428,bfp_430,bfp_448,bfp_451,bfp_458,bfp_461,bfp_464,bfp_481,bfp_483,bfp_510,bfp_58,bfp_78,bfp_81,bfp_85,bfp_98,bfp_99
386,3.43776824,3.801561835,0.270793922,44000,300,9.256079851,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0,0,0,0,0.909090909,0,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,-1.348623853,-1.301262344,0.266643924,439.3970561,150,0,0.833333333,0.166666667,0.416666667,0.083333333,0.041666667,0.041666667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,1.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2.533742331,2.644084993,0.265417681,32000,200,383.8695587,0.806904375,0.185282754,0.401312198,0.091928047,0.048074577,0.048074577,0.972972973,0.027027027,0,0,0,0,0.324324324,0.081081081,0.054054054,0,0,0,0,0.027027027,0,0.054054054,0.297297297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196621622,0,0,0,0,0,0,0,0,0,0,0.027027027,0.054054054,0,0.027027027,0.027027027,0,0,0,0,0,0,0,0,0.027027027,0.027027027,0,0.243243243,0,1.081081081,0.027027027,0,0,0.027027027,0,0,0,0,0.297297297,0.054054054,0,0,0.027027027,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,1,0,0.351351351,0,0.444418919,0.378378378,0,0,0,0,0,0,0,0,2.189189189,0,0,0.216216216,0,0.189189189,0,0,0,0.162162162,0.162162162,0,0,0,0,0,0.891891892,0,0,0,0,0.810810811,0,0,0.054054054,0.054054054,0,0,0,0,0.594594595,0.054054054,0,0,0,0,0.621621622,0,0,0.027027027,0.324324324,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,3.424892704,3.796754519,0.269839848,44000,300,28.3362637,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0,0,0,0,0.909090909,0,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,2.650822992,2.666598705,0.261003889,26800,100,695.862069,0.833333333,0.166666667,0.416666667,0.083333333,0.072916667,0.072916667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0.833333333,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0.166666667,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.666666667,0,0.25,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,2.3,2.285273806,0.273167713,29000,210,11.27541931,0.804572408,0.18692535,0.399957392,0.092686404,0.048639981,0.048639981,0.970588235,0.029411765,0,0,0,0,0.323529412,0.088235294,0.058823529,0,0,0,0,0.029411765,0,0.058823529,0.294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213970588,0,0,0,0,0,0,0,0,0,0,0.029411765,0.058823529,0,0.029411765,0.029411765,0,0,0,0,0,0,0,0,0.029411765,0.029411765,0,0.235294118,0,1.058823529,0.029411765,0,0,0.029411765,0,0,0,0,0.294117647,0.058823529,0,0,0.029411765,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,1,0,0.352941176,0,0.449252451,0.382352941,0,0,0,0,0,0,0,0,2.117647059,0,0,0.235294118,0,0.205882353,0,0,0,0.176470588,0.176470588,0,0,0,0,0,0.882352941,0,0,0,0,0.794117647,0,0,0.058823529,0.058823529,0,0,0,0,0.588235294,0.058823529,0,0,0,0,0.617647059,0,0,0.029411765,0.323529412,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,4.347432024,4.06746187,0.267822482,66000,220,41.13243283,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0,0,0.466666667,0,0.2,0,0,0.066666667,0,0,0,0,0,0,1,0.5,0,1,0,0,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,3.885149978,4.912821252,0.30252388,2970,90,0,0.75,0.25,0.390625,0.140625,0.09375,0.09375,0.6875,0,0,0.1875,0.1875,0,0.1875,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0,0,0.375,0.125,0.625,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0.125,0,0.542458333,0.5,0.75,0.2,0.666666667,0,0.6875,0.6875,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0.25,0.1875,0,0,0,1.8125,0.75,0,0,0,0,0.625,0.125,0,0,0.375,0,0,0.75,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0,0,0,0,0
104,3.301029996,6.195038821,2.54889206,85000,217,0,0.75,0.25,0.390625,0.140625,0.09375,0.09375,0.6875,0,0,0.1875,0.1875,0,0.1875,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0,0,0.375,0.125,0.625,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0.125,0,0.542458333,0.5,0.75,0.2,0.666666667,0,0.6875,0.6875,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0.25,0.1875,0,0,0,1.8125,0.75,0,0,0,0,0.625,0.125,0,0,0.375,0,0,0.75,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0,0,0,0,0
339,5.949390007,6.384791044,0.367895448,29000,240,0,0.651374715,0.352062073,0.339576246,0.234708048,0.12174981,0.197723567,0.5,0.083333333,0,0.25,0.25,0,0.166666667,0.25,0.125,0,0,0,0,0.083333333,0.041666667,0,0.041666667,0,0.5,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0.083333333,0.451770833,0,0,0.5,0,0.666666667,0,0.166666667,0,0.166666667,0,0,0,0,0,0,0.041666667,0,0,0,0.041666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.8,0.806458333,0.666666667,0.75,0.333333333,0,0,0,0,0.916666667,0.833333333,0,0,0,0,0,0,0,0,0.5,0,0,0.875,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0.333333333,0,0.041666667,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,2.203846154,2.259609097,0.269171414,29000,210,113.991387,0.804572408,0.18692535,0.399957392,0.092686404,0.048639981,0.048639981,0.970588235,0.029411765,0,0,0,0,0.323529412,0.088235294,0.058823529,0,0,0,0,0.029411765,0,0.058823529,0.294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213970588,0,0,0,0,0,0,0,0,0,0,0.029411765,0.058823529,0,0.029411765,0.029411765,0,0,0,0,0,0,0,0,0.029411765,0.029411765,0,0.235294118,0,1.058823529,0.029411765,0,0,0.029411765,0,0,0,0,0.294117647,0.058823529,0,0,0.029411765,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,1,0,0.352941176,0,0.449252451,0.382352941,0,0,0,0,0,0,0,0,2.117647059,0,0,0.235294118,0,0.205882353,0,0,0,0.176470588,0.176470588,0,0,0,0,0,0.882352941,0,0,0,0,0.794117647,0,0,0.058823529,0.058823529,0,0,0,0,0.588235294,0.058823529,0,0,0,0,0.617647059,0,0,0.029411765,0.323529412,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,4.622317597,4.63838852,0.255225629,104000,300,26.99080422,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0,0,0,0,0.909090909,0,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,3.670103093,4.392081514,0.256456595,237000,200,133.7069081,0.833333333,0.166666667,0.416666667,0.083333333,0.055555556,0.055555556,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0,1.111111111,0,0,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0.222222222,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0.444444444,0.333333333,0,0,0,0,1.333333333,0,0,0,0,0,0.222222222,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,0
442,8.658227848,8.73189183,0.625425468,30691.13765,25,0,0.8,0.2,0.4,0.1,0.05,0.05,0.9,0.1,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.450766667,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.6,0.6,0,0,0,0,0,0.4,0,0.6,0,0.2,0,0,0,0.6,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,5.959568733,6.061152476,0.255192584,30400,200,39.43255541,0.703780148,0.279537723,0.364261234,0.152140022,0.109465831,0.109465831,0.666666667,0.03030303,0,0.181818182,0.181818182,0,0.181818182,0.181818182,0.090909091,0,0,0,0,0.03030303,0.060606061,0.03030303,0.090909091,0,0.363636364,0,0,0,0,0.060606061,0,0,0,0,0,0,0,0.060606061,0.269166667,0,0,0.363636364,0.121212121,0.484848485,0,0.121212121,0,0,0.03030303,0.121212121,0,0,0,0,0.060606061,0,0,0,0,0,0,0,0,0,0,0.03030303,0,0.181818182,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0.060606061,0,0.03030303,0,0,0,0.083333333,0,0.083333333,0,1,1,0,0,0,0.363636364,0.666666667,0.642133838,0.575757576,0.631578947,0.333333333,0,0,0,0,0.666666667,0.606060606,0,0,0,0,0,0,0,0,0.363636364,0,0,0,0,0.151515152,0.242424242,0,0,0,0,0,0,0.545454545,0,0,0,0,0.484848485,0,0,0,0.242424242,0.060606061,0,0.727272727,0,0,0.424242424,0,0.060606061,0.03030303,0.484848485,0.03030303,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787878788,0,0,0.727272727,0
459,2.941241425,3.010161523,0.285911382,35500,100,522.0689655,0.833333333,0.166666667,0.416666667,0.083333333,0.072916667,0.072916667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0.833333333,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0.166666667,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.666666667,0,0.25,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,3.914089347,4.435094831,0.254558687,237000,200,52.48074602,0.833333333,0.166666667,0.416666667,0.083333333,0.055555556,0.055555556,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0,1.111111111,0,0,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0.222222222,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0.444444444,0.333333333,0,0,0,0,1.333333333,0,0,0,0,0,0.222222222,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,0
54,6.222716471,6.506597223,1.022203517,436000,150,0,0.833333333,0.166666667,0.416666667,0.083333333,0.072916667,0.072916667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0.833333333,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0.166666667,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.666666667,0,0.25,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,3.38,3.459184917,0.270377498,150000,180,176.1205593,0.734708048,0.234708048,0.363531036,0.113531036,0.061798469,0.061798469,0.916666667,0.083333333,0,0,0,0,0.333333333,0.333333333,0.166666667,0,0,0,0,0.083333333,0.083333333,0.083333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547916667,0,0,0,0,0,0,0,0,0,0,0.083333333,0.166666667,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0.083333333,0.083333333,0.083333333,0,0.666666667,0,0.083333333,0,0,0,0,0,0,0.25,0,0.166666667,0,0,0.083333333,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0.416666667,0,0.597847222,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0.666666667,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.166666667,0,0,0,0,0.5,0,0.083333333,0.083333333,0.333333333,0.083333333,0,0.5,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,5.653538908,5.474233394,0.510186738,4810,95,0,0.75,0.25,0.390625,0.140625,0.09375,0.09375,0.6875,0,0,0.1875,0.1875,0,0.1875,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0,0,0.375,0.125,0.625,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0.125,0,0.542458333,0.5,0.75,0.2,0.666666667,0,0.6875,0.6875,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0.25,0.1875,0,0,0,1.8125,0.75,0,0,0,0,0.625,0.125,0,0,0.375,0,0,0.75,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0,0,0,0,0
189,3.11627907,2.919308555,0.257676309,274686,200,0.272133877,0.75,0.25,0.390625,0.140625,0.09375,0.09375,0.6875,0,0,0.1875,0.1875,0,0.1875,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0,0,0.375,0.125,0.625,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0.125,0,0.542458333,0.5,0.75,0.2,0.666666667,0,0.6875,0.6875,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0.25,0.1875,0,0,0,1.8125,0.75,0,0,0,0,0.625,0.125,0,0,0.375,0,0,0.75,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0,0,0,0,0
258,3.60137457,4.161264726,0.25583206,183000,200,82.58916531,0.833333333,0.166666667,0.416666667,0.083333333,0.055555556,0.055555556,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0,1.111111111,0,0,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0.222222222,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0.444444444,0.333333333,0,0,0,0,1.333333333,0,0,0,0,0,0.222222222,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,0
39,6.053846427,5.967003431,0.341825481,224000,150,0,0.833333333,0.166666667,0.416666667,0.083333333,0.041666667,0.041666667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,1.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,4.916453949,5.280298307,0.334110543,330000,200,0,0.833333333,0.166666667,0.416666667,0.083333333,0.072916667,0.072916667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0.833333333,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0.166666667,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.666666667,0,0.25,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
